"hh_id","name","area_name","employer","salary_from","salary_to","salary_currency","experience","schedule","url"
"97804711","ML разработчик (Machine Learning)","Екатеринбург","Майнитек",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/97804711"
"101838617","Junior Project Manager IT","Орел","Крафт-Толк","50000",NULL,"RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/101838617"
"101930553","Аналитик данных / веб-аналитик","Новосибирск","Директ Лайн","50000","70000","RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/101930553"
"102258385","Математик (R&D)","Москва","Рамакс Интернейшнл",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/102258385"
"102413612","Middle Backend Python программист","Москва","Lexicom",NULL,NULL,NULL,"От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/102413612"
"98048301","Junior Analyst (Младший Аналитик)","Москва","OptiTeam",NULL,NULL,NULL,"Нет опыта","Полный день","https://hh.ru/vacancy/98048301"
"100406002","Старший специалист по тестированию (Логистика, Группа тестирования мобильных приложений)","Москва","Ozon",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/100406002"
"101131139","C++ разработчик (Middle)","Москва","МИДАС",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/101131139"
"102445215","Сетевой инженер","Екатеринбург","МТС","120000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102445215"
"102703538","Биоинформатик","Москва","Геноаналитика",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102703538"
"96426755","Заместитель начальника отдела планирования и анализа (Аналитик)","Москва","Правительство Москвы",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/96426755"
"98542560","Лоу-код разработчик (решения и продукты для Интернета вещей)","Москва","Tibbo",NULL,NULL,NULL,"Нет опыта","Удаленная работа","https://hh.ru/vacancy/98542560"
"102770777","Аналитик / Андеррайтер","Москва","Дефанс Страхование",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102770777"
"100492270","Back-end разработчик Python, Django","Челябинск","Alt.Point","70000","100000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/100492270"
"101271729","QA-инженер","Москва","Enjoypro","120000","200000","RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/101271729"
"102025192","Руководитель R&D группы/математик","Москва","Разумовский Лев Григорьевич","200000","400000","RUR","Более 6 лет","Полный день","https://hh.ru/vacancy/102025192"
"102062708","Senior Backend-разработчик","Москва","RTNO","150000",NULL,"RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/102062708"
"102619940","Руководитель отдела информатизации","Йошкар-Ола","МОНЕТА","100000","130000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102619940"
"102909998","Младший системный администратор","Новосибирск","Смарт консалтинг",NULL,"50000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/102909998"
"102938914","IT Infrastructure Engineer","Минск","ГеймТек",NULL,NULL,NULL,"От 3 до 6 лет","Полный день","https://hh.ru/vacancy/102938914"
"101226025","Программист-разработчик","Барнаул","Цифровые Системы","40000","80000","RUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/101226025"
"102590495","Junoir Python developer","Армения","Emphasoft",NULL,"60000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/102590495"
"102996272","Начинающий специалист","Москва","Школа программирования и робототехники Пиксель","27000","70000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/102996272"
"103112905","Инженер эксплуатации серверной инфраструктуры","Минск","Таленс БАЙ","1400","1900","EUR","От 3 до 6 лет","Полный день","https://hh.ru/vacancy/103112905"
"46823861","Python Back-end Разработчик / Python Back-end Developer","Санкт-Петербург","Доктор Веб",NULL,NULL,NULL,"От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/46823861"
"94585908","Программист Python","Екатеринбург","Информационные системы","60000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/94585908"
"101732669","Python разработчик","Москва","Сэлф Софт Продакшн","150000","250000","RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/101732669"
"102711707","Дата аналитик (Data Scientist)","Новосибирск","Центр финансовых технологий",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102711707"
"101050654","Junior C++ Developer","Москва","EKSLi","120000","180000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101050654"
"101878006","Менеджер проекта чат-бот","Краснодар","МТС","80000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101878006"
"102620922","Стажер Продуктовый аналитик (Строки)","Москва","МТС",NULL,"60000","RUR","Нет опыта","Полный день","https://hh.ru/vacancy/102620922"
"102770373","Тестировщик","Москва","АйТи БАСТИОН",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102770373"
"100038448","Junior QA / Тестировщик (нагрузочное тестирование)","Москва","EdgeЦентр","75000","75000","RUR","От 1 года до 3 лет","Удаленная работа","https://hh.ru/vacancy/100038448"
"101728014","Python - разработчик","Москва","Автомакон","180000","300000","RUR","От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/101728014"
"101824012","Java back-end разработчик в ML команду ранжирования (Senior/Middle+)","Москва","DIGINETICA","220000","300000","RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101824012"
"101921106","Web-разработчик","Казань","Дивиэм Групп",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/101921106"
"103031084","Аналитик данных (ФинТех)","Москва","МегаФон",NULL,NULL,NULL,"От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/103031084"
"101754417","Аналитик BI, удаленно","Москва","ВкусВилл",NULL,NULL,NULL,"От 3 до 6 лет","Удаленная работа","https://hh.ru/vacancy/101754417"
"102208956","Продуктовый аналитик","Москва","Lamoda Tech",NULL,NULL,NULL,"От 1 года до 3 лет","Гибкий график","https://hh.ru/vacancy/102208956"
"102662754","Системный администратор","Долгопрудный","ИнЭнерджи","120000",NULL,"RUR","От 1 года до 3 лет","Полный день","https://hh.ru/vacancy/102662754"
